"Date of Download: 2023-05-12_15:01:49"
"Search Parameters: Data Level:all  Trait List:  Trial List:10542,10795  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","139257","CG1141-1","","plot","5248707","202255BCEAR_stom_rep2_CG1141-1_35","2","2","35","1","7","test","","","","","","0","","36.7790165077889","","140","19.5833333333333","9.4","","2","1","22","6.5","8","20","4","140","30","6","3","1","2","2","45","4860","559","0","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","139257","CG1141-1","","plot","5248763","202255BCEAR_stom_rep2_CG1141-1_48","2","2","48","4","5","test","","","","","","0","","36.9901635620172","","130","16.25","7.8","","3","1","25","5.5","8","20","3","130","30","6","3","1","2","2","51","4980","578","0","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","139268","CM4919-1","","plot","5248759","202255BCEAR_stom_rep2_CM4919-1_36","2","2","36","1","8","test","","","","","","0","","34.8115918556224","","95","11.25","5.4","","3","1","16","3.5","6","20","4","95","20","6","3","1","2","3","36","4830","508","0","20","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","139299","COL2215","","plot","5248719","202255BCEAR_stom_rep2_COL2215_45","2","2","45","4","8","test","","","","","","3","","37.9492124160296","","80","18.125","8.7","","4","1","16","6.9","10","20","3","160","20","6","3","1","2","3","21","4910","593","0","12","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","139299","COL2215","","plot","5248711","202255BCEAR_stom_rep2_COL2215_58","2","2","58","7","6","test","","","","","","3","","33.2367528665528","","60","14.5833333333333","7","","3","1","21","5.8","8","20","3","130","20","6","3","1","2","3","35","4540","441","1","20","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2169244","GM10299-1","","plot","5248736","202255BCEAR_stom_rep2_GM10299-1_57","2","2","57","7","5","test","","","","","","0","","24.9373208858011","","180","21.6666666666667","10.4","","4","1","22","6.1","10","20","3","180","30","6","3","1","2","3","62","4860","254","1","11","2","2","1","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2250603","GM11213-2","","plot","5248735","202255BCEAR_stom_rep2_GM11213-2_49","2","2","49","5","5","test","","","","","","2","","29.8629629629629","","120","15.2083333333333","7.3","","4","1","22","5","10","20","3","210","20","6","3","1","2","3","52","4810","382","0","15","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2250627","GM11319-3","","plot","5248691","202255BCEAR_stom_rep2_GM11319-3_42","2","2","42","3","6","test","","","","","","2","","31.7415359357898","","185","7.29166666666667","3.5","","4","1","6","1.8","10","20","3","220","20","5","2","1","3","3","26","3010","269","0","20","2","2","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2250636","GM11365-2","","plot","5248739","202255BCEAR_stom_rep2_GM11365-2_60","2","2","60","7","8","test","","","","","","2","","29.4083018392542","","90","10","4.8","","4","1","12","3.5","8","20","3","150","20","6","3","1","2","2","26","4300","331","8","15","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2250637","GM11365-3","","plot","5248723","202255BCEAR_stom_rep2_GM11365-3_56","2","2","56","6","5","test","","","","","","3","","31.9493613138686","","60","12.7083333333333","6.1","","4","1","13","4.8","8","20","4","170","20","6","3","1","2","3","23","4820","436","2","14","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2250667","GM11470-9","","plot","5248681","202255BCEAR_stom_rep2_GM11470-9_43","2","2","43","3","7","test","","","","","","4","","31.2939661798616","","60","6.25","3","","4","1","8","1.5","8","20","4","180","20","6","3","1","3","2","23","2850","248","0","19","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","323717","GM3426-5","","plot","5248678","202255BCEAR_stom_rep2_GM3426-5_38","2","2","38","2","7","test","","","","","","0","","35.0352822580645","","200","7.70833333333333","3.7","","4","1","14","2.8","10","20","3","200","20","6","3","1","3","3","29","3330","354","0","20","3","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","323717","GM3426-5","","plot","5248685","202255BCEAR_stom_rep2_GM3426-5_59","2","2","59","7","7","test","","","","","","0","","29.2980764800737","","200","13.3333333333333","6.4","","4","1","16","4.1","10","20","2","200","30","6","3","1","3","3","34","4700","359","3","20","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2169322","GM4486-11","","plot","5248702","202255BCEAR_stom_rep2_GM4486-11_39","2","2","39","2","6","test","","","","","","0","","37.5964864864865","","180","8.75","4.2","","3","1","8","1.8","8","20","3","180","20","6","3","1","3","2","33","3990","475","1","20","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2169346","GM8560-13","","plot","5248695","202255BCEAR_stom_rep2_GM8560-13_63","2","2","63","8","6","test","","","","","","1","","34.2775335775336","","150","8.75","4.2","","4","1","12","2.1","10","20","3","180","30","6","3","1","3","2","38","3650","374","0","19","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2169481","GM9404-1","","plot","5248683","202255BCEAR_stom_rep2_GM9404-1_61","2","2","61","8","8","test","","","","","","2","","29.6395833333333","","170","9.79166666666667","4.7","","4","1","12","2.3","10","20","3","230","30","6","3","1","3","3","40","4270","334","1","18","2","3","1","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","323773","SM3536-44","","plot","5248676","202255BCEAR_stom_rep2_SM3536-44_34","2","2","34","1","6","test","","","","","","2","","41.0607438016528","","110","4.58333333333333","2.2","","3","1","6","1","6","20","4","170","20","6","3","1","3","2","23","1120","152","0","15","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2170553","SM4569-17","","plot","5248726","202255BCEAR_stom_rep2_SM4569-17_53","2","2","53","6","8","test","","","","","","2","","29.3479961832061","","100","12.2916666666667","5.9","","5","1","16","4.1","10","20","3","200","20","6","3","1","3","3","38","4540","348","2","20","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2174907","SM4850-8","","plot","5248742","202255BCEAR_stom_rep2_SM4850-8_52","2","2","52","5","8","test","","","","","","4","","33.2765518803806","","110","13.3333333333333","6.4","","4","1","19","5.5","10","20","2","210","20","6","3","1","2","3","36","4890","476","0","18","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2175374","SM4891-13","","plot","5248750","202255BCEAR_stom_rep2_SM4891-13_37","2","2","37","2","8","test","","","","","","3","","32.9738917405506","","140","10.625","5.1","","3","1","14","3.7","10","20","3","210","20","6","3","1","2","3","29","4740","454","0","20","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251040","SM4897-22","","plot","5248675","202255BCEAR_stom_rep2_SM4897-22_46","2","2","46","4","7","test","","","","","","2","","27.1632209405501","","130","13.3333333333333","6.4","","4","1","14","5","10","20","3","190","30","6","3","1","2","3","27","4820","312","0","17","2","3","1","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2175421","SM4922-6","","plot","5248717","202255BCEAR_stom_rep2_SM4922-6_54","2","2","54","6","7","test","","","","","","1","","29.6488784618905","","150","11.4583333333333","5.5","","4","1","11","2.5","10","20","3","200","30","6","3","1","3","3","41","4740","371","5","20","2","2","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2175520","SM4952-5","","plot","5248680","202255BCEAR_stom_rep2_SM4952-5_50","2","2","50","5","6","test","","","","","","3","","27.4108297742526","","90","12.5","6","","4","1","14","3.5","10","20","2","190","20","6","3","1","3","3","34","3510","232","9","20","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251084","SM4955-23","","plot","5248720","202255BCEAR_stom_rep2_SM4955-23_64","2","2","64","8","5","test","","","","","","0","","26.9484427141268","","260","10.625","5.1","","5","1","16","3","10","20","1","260","30","6","3","1","2","2","48","4800","305","9","20","2","2","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251086","SM4956-10","","plot","5248760","202255BCEAR_stom_rep2_SM4956-10_44","2","2","44","3","8","test","","","","","","3","","27.9814049586777","","110","3.75","1.8","","3","1","4","0.9","10","20","3","190","30","5","3","1","4","2","10","1560","108","0","15","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251091","SM4957-2","","plot","5248727","202255BCEAR_stom_rep2_SM4957-2_40","2","2","40","2","5","test","","","","","","3","","26.6125398851308","","30","7.29166666666667","3.5","","3","1","9","2","8","20","4","180","20","6","2","1","2","3","27","3340","206","0","19","2","3","1","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251098","SM4963-25","","plot","5248679","202255BCEAR_stom_rep2_SM4963-25_62","2","2","62","8","7","test","","","","","","2","","33.2140997433076","","130","6.66666666666667","3.2","","4","2","8","2.3","10","20","3","220","30","6","3","1","3","3","18","3020","293","2","19","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2175566","SM4989-6","","plot","5248744","202255BCEAR_stom_rep2_SM4989-6_33","2","2","33","1","5","test","","","","","","0","","29.9466447848285","","240","3.54166666666667","1.7","","4","1","3","0.5","10","20","3","240","10","6","3","1","3","2","24","1490","119","0","20","2","2","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251113","SM4993-9","","plot","5248701","202255BCEAR_stom_rep2_SM4993-9_41","2","2","41","3","5","test","","","","","","3","","30.8630434782609","","160","13.9583333333333","6.7","","4","1","18","3.8","10","20","3","200","30","6","3","1","3","3","50","4850","411","0","16","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251118","SM5008-25","","plot","5248686","202255BCEAR_stom_rep2_SM5008-25_47","2","2","47","4","6","test","","","","","","3","","30.2924576271186","","60","6.875","3.3","","4","1","8","1.8","8","20","4","170","20","6","3","1","3","3","28","2570","210","2","20","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","5248669","202255BCEAR_stom_rep2_SMB2446-2_55","2","2","55","6","6","test","","","","","","0","","34.1518518518518","","160","17.7083333333333","8.5","","3","1","28","7.1","0","20","3","160","30","6","3","1","2","3","42","4930","502","7","17","2","2","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","147207","TAI8","Tai8","plot","5248753","202255BCEAR_stom_rep2_TAI8_51","2","2","51","5","7","test","","","","","","2","","34.9134545454545","","105","25","12","","4","1","26","9","10","20","2","150","20","6","1","2","1","3","48","4920","520","0","20","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","139257","CG1141-1","","plot","5248737","202255BCEAR_stom_rep3_CG1141-1_72","3","3","72","2","9","test","","","","","","0","","37.5460054471176","","150","25.4166666666667","12.2","","4","1","34","10","10","20","2","150","20","6","3","1","1","3","59","5000","594","0","13","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","139257","CG1141-1","","plot","5248712","202255BCEAR_stom_rep3_CG1141-1_88","3","3","88","6","9","test","","","","","","0","","37.0581937528293","","160","27.0833333333333","13","","4","1","29","10","10","20","2","160","20","6","3","1","2","2","62","5000","582","1","16","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","139268","CM4919-1","","plot","5248708","202255BCEAR_stom_rep3_CM4919-1_93","3","3","93","8","12","test","","","","","","0","","32.6299116997792","","170","15.4166666666667","7.4","","4","1","21","5.5","8","20","3","170","30","6","3","1","2","3","38","5000","470","1","20","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","139299","COL2215","","plot","5248751","202255BCEAR_stom_rep3_COL2215_81","3","3","81","5","9","test","","","","","","3","","36.0904772624943","","80","14.5833333333333","7","","4","1","13","5","10","20","3","150","20","6","3","1","2","3","33","5000","558","1","16","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","139299","COL2215","","plot","5248728","202255BCEAR_stom_rep3_COL2215_83","3","3","83","5","11","test","","","","","","3","","35.9072885966901","","80","15.4166666666667","7.4","","4","1","16","5.4","10","20","3","150","20","6","3","1","2","3","40","4960","549","9","8","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2169244","GM10299-1","","plot","5248741","202255BCEAR_stom_rep3_GM10299-1_77","3","3","77","4","12","test","","","","","","3","","26.6295119705341","","70","15.8333333333333","7.6","","4","1","20","4.7","10","20","3","180","30","6","3","1","2","3","47","4630","286","0","10","2","3","1","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2250603","GM11213-2","","plot","5248670","202255BCEAR_stom_rep3_GM11213-2_78","3","3","78","4","11","test","","","","","","2","","32.0872168284789","","120","14.5833333333333","7","","3","1","17","5.4","10","20","2","190","20","6","3","1","2","3","37","4760","434","0","15","2","1","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2250627","GM11319-3","","plot","5248713","202255BCEAR_stom_rep3_GM11319-3_66","3","3","66","1","10","test","","","","","","2","","33.5177419354839","","140","6.45833333333333","3.1","","4","1","6","0.9","10","20","3","170","10","6","2","1","3","2","31","2820","278","0","20","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2250637","GM11365-3","","plot","5248743","202255BCEAR_stom_rep3_GM11365-3_82","3","3","82","5","10","test","","","","","","3","","30.9970087385167","","70","15.8333333333333","7.6","","4","1","21","6.8","10","20","4","150","20","6","3","1","2","3","34","4880","417","1","16","2","3","1","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2250667","GM11470-9","","plot","5248672","202255BCEAR_stom_rep3_GM11470-9_91","3","3","91","7","11","test","","","","","","5","","28.7774845458868","","30","5.20833333333333","2.5","","3","1","7","1.6","8","20","4","170","20","6","3","1","3","2","20","2270","167","1","20","2","2","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","323717","GM3426-5","","plot","5248697","202255BCEAR_stom_rep3_GM3426-5_79","3","3","79","4","10","test","","","","","","3","","32.4446266573621","","130","11.25","5.4","","4","1","19","4","8","20","3","210","20","6","3","1","3","2","36","4740","441","0","15","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","323717","GM3426-5","","plot","5248698","202255BCEAR_stom_rep3_GM3426-5_96","3","3","96","8","9","test","","","","","","0","","30.5594612352168","","200","9.58333333333333","4.6","","4","1","14","3.2","10","20","2","200","30","6","3","1","3","3","30","4150","345","3","19","2","2","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2169322","GM4486-11","","plot","5248749","202255BCEAR_stom_rep3_GM4486-11_73","3","3","73","3","9","test","","","","","","0","","30.6777985074627","","160","13.5416666666667","6.5","","4","1","17","4.3","10","20","3","160","20","6","3","1","3","3","41","4680","392","0","11","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2169346","GM8560-13","","plot","5248745","202255BCEAR_stom_rep3_GM8560-13_69","3","3","69","2","12","test","","","","","","2","","32.3945805266381","","120","7.91666666666667","3.8","","3","1","6","1.6","10","20","2","170","30","6","3","1","3","3","32","3600","334","1","19","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2169481","GM9404-1","","plot","5248687","202255BCEAR_stom_rep3_GM9404-1_89","3","3","89","7","9","test","","","","","","3","","29.4594947522577","","150","10.4166666666667","5","","4","1","10","2.1","10","20","3","220","20","6","3","1","2","3","46","4440","343","7","18","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","323773","SM3536-44","","plot","5248705","202255BCEAR_stom_rep3_SM3536-44_70","3","3","70","2","11","test","","","","","","2","","28.2838664361357","","100","13.9583333333333","6.7","","3","1","24","4.8","10","20","3","200","20","6","3","1","3","3","52","4980","353","1","11","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2170553","SM4569-17","","plot","5248748","202255BCEAR_stom_rep3_SM4569-17_95","3","3","95","8","10","test","","","","","","2","","28.7789648389476","","120","11.875","5.7","","4","1","15","3.4","10","20","2","220","20","6","3","1","2","3","37","4390","323","6","20","2","3","1","6"," (Operator: lizbethpino, Time: )"
